,url,brand,model,version,year,km,price
10760,/clasificados/usados/chevrolet/cavalier/lt-aut/17866732,Chevrolet,Cavalier,LT Aut,2018,36406 km,220000
10761,/clasificados/usados/volkswagen/jetta/trendline/17818452,Volkswagen,Jetta,Trendline,2018,30400 km,220000
10762,/clasificados/usados/seat/ibiza/style-urban-techo-p-16l-tiptronic/17739496,SEAT,Ibiza,Style Urban Techo P. 1.6L Tiptronic,2019,19000 km,220000
10763,/clasificados/usados/hyundai/accent/gl/17720001,Hyundai,Accent,GL,2019,1978 km,220000
10764,/clasificados/usados/nissan/np300/pick-up-tm-dh-ac-paq-seg-6-vel/17720202,Nissan,NP300,PICK UP TM DH AC PAQ SEG 6 VEL,2018,47800 km,220000
10765,/clasificados/usados/chevrolet/trax/ls/17728411,Chevrolet,Trax,LS,2018,28000 km,220000
10766,/clasificados/usados/nissan/np300/24l-chasis/17710682,Nissan,NP300,2.4L Chasis ,2018,23000 km,220000
10767,/clasificados/usados/nissan/np300/24l-chasis/17710359,Nissan,NP300,2.4L Chasis ,2018,24000 km,220000
10768,/clasificados/usados/ram/promaster-rapid/14l/17699129,RAM,Promaster Rapid,1.4L,2019,4890 km,220000
10769,/clasificados/usados/peugeot/301/4p-active-hdi-l416-man/17869937,Peugeot,301,4p Active HDI L4/1.6 Man,2019,19700 km,220900
10770,/clasificados/usados/volkswagen/jetta/4p-trendline-l525-man/17877687,Volkswagen,Jetta,4p Trendline L5/2.5 Man,2018,9703 km,221000
10771,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17871599,Volkswagen,Polo Hatchback,Design & Sound,2019,9696 km,221705
10772,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17869927,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,15645 km,222000
10773,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17869930,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,11270 km,222000
10774,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17865008,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,18903 km,222000
10775,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17869926,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,24650 km,222000
10776,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17865137,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,13614 km,222000
10777,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17871404,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,18719 km,222000
10778,/clasificados/usados/nissan/sentra/advance/17744363,Nissan,Sentra,Advance,2018,20000 km,222000
10779,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-aut/17878306,Volkswagen,Polo,5p Design & Sound L4/1.6 Aut,2019,20058 km,222044
10780,/clasificados/usados/renault/stepway/intens/17877442,Renault,Stepway,Intens,2019,3964 km,222500
10781,/clasificados/usados/kia/rio-sedan/ex/17837476,Kia,Rio Sedán,EX,2018,87921 km,223000
10782,/clasificados/usados/volkswagen/gol/trendline-i-motion-(20195-edicion-aniv)-aut/17820904,Volkswagen,Gol,Trendline I-Motion (2019.5 Edición Aniv.) Aut,2019,5881 km,223000
10783,/clasificados/usados/kia/forte/ex/17720065,Kia,Forte,EX,2018,29000 km,224000
10784,/clasificados/usados/kia/rio-sedan/ex/17726554,Kia,Rio Sedán,EX,2018,9900 km,224000
10785,/clasificados/usados/mitsubishi/mirage/5p-gls-l312-aut/17836522,Mitsubishi,Mirage,5p GLS L3/1.2 Aut,2019,813 km,224322
10786,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17815394,Volkswagen,Polo Hatchback,Design & Sound,2019,18822 km,224500
10787,/clasificados/usados/kia/forte/ex/17877203,Kia,Forte,EX,2018,34614 km,224900
10788,/clasificados/usados/toyota/avanza/le-aut/17863303,Toyota,Avanza,LE Aut,2019,37119 km,224900
10789,/clasificados/usados/toyota/avanza/5p-le-l415-aut/17876492,Toyota,Avanza,5p LE L4/1.5 Aut,2019,37439 km,224900
10790,/clasificados/usados/chevrolet/cavalier/premier-aut/17822889,Chevrolet,Cavalier,Premier Aut,2019,29914 km,224900
10791,/clasificados/usados/chevrolet/cavalier/premier-aut/17819766,Chevrolet,Cavalier,Premier Aut,2019,30086 km,224900
10792,/clasificados/usados/volkswagen/vento/comfortline-tdi/17818318,Volkswagen,Vento,Comfortline TDI,2019,25244 km,224900
10793,/clasificados/usados/chevrolet/cavalier/premier-aut/17829521,Chevrolet,Cavalier,Premier Aut,2019,37864 km,224900
10794,/clasificados/usados/chevrolet/cavalier/lt-aut/17820942,Chevrolet,Cavalier,LT Aut,2019,18467 km,224900
10795,/clasificados/usados/chevrolet/cavalier/premier-aut/17800393,Chevrolet,Cavalier,Premier Aut,2019,14975 km,224900
10796,/clasificados/usados/chevrolet/cavalier/premier-aut/17789959,Chevrolet,Cavalier,Premier Aut,2019,27844 km,224900
10797,/clasificados/usados/ford/fiesta-sedan/s-aut/17720175,Ford,Fiesta Sedán,S Aut,2018,70 km,224999
10798,/clasificados/usados/hyundai/accent/gl-mid-aut/17876558,Hyundai,Accent,GL Mid Aut,2018,21662 km,225000
10799,/clasificados/usados/volkswagen/polo/16l-comfortline-4p/17867628,Volkswagen,Polo,1.6L Comfortline 4P ,2019,25003 km,225000
10800,/clasificados/usados/nissan/versa/advance/17870735,Nissan,Versa,Advance,2019,21712 km,225000
10801,/clasificados/usados/nissan/versa/sense-aut/17871206,Nissan,Versa,Sense Aut,2019,125 km,225000
10802,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17870901,Volkswagen,Polo Hatchback,Design & Sound,2019,19122 km,225000
10803,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-man/17875057,Volkswagen,Polo,5p Design & Sound L4/1.6 Man,2019,10177 km,225000
10804,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17890929,Volkswagen,Vento,4p Confortline L4/1.6 Man,2019,15707 km,225000
10805,/clasificados/usados/volkswagen/jetta/4p-l420-man/17877684,Volkswagen,Jetta,4p L4/2.0 Man,2018,12907 km,225000
10806,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17876382,Volkswagen,Vento,4p Confortline L4/1.6 Man,2019,14431 km,225000
10807,/clasificados/usados/ford/fiesta-sedan/se-aut/17868146,Ford,Fiesta Sedán,SE Aut,2018,40900 km,225000
10808,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-aut/17876380,Volkswagen,Polo,5p Design & Sound L4/1.6 Aut,2019,18173 km,225000
10809,/clasificados/usados/renault/duster/intens/17839795,Renault,Duster,Intens,2018,50885 km,225000
10810,/clasificados/usados/ford/figo-sedan/titanium-aut/17869103,Ford,Figo Sedán,Titanium Aut,2019,70172 km,225000
10811,/clasificados/usados/honda/fit/5-pts-fun-mt/17869836,Honda,Fit,5 pts. Fun MT,2018,40064 km,225000
10812,/clasificados/usados/toyota/corolla/base-aut/17824363,Toyota,Corolla,Base Aut,2018,30764 km,225000
10813,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17834820,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,16646 km,225000
10814,/clasificados/usados/volkswagen/vento/comfortline-aut/17862321,Volkswagen,Vento,Comfortline Aut,2019,10851 km,225000
10815,/clasificados/usados/volkswagen/jetta/trendline/17862773,Volkswagen,Jetta,Trendline,2018,28716 km,225000
10816,/clasificados/usados/nissan/sentra/4p-advance-tm6-aac-f-niebla-ra-16/17825130,Nissan,Sentra,4P ADVANCE TM6 A/AC. F. NIEBLA RA-16,2018,26000 km,225000
10817,/clasificados/usados/nissan/versa/4p-advance-l416-man/17872809,Nissan,Versa,4p Advance L4/1.6 Man,2019,9046 km,225000
10818,/clasificados/usados/ford/fiesta-sedan/se/17845921,Ford,Fiesta Sedán,SE,2019,10100 km,225000
10819,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17834822,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,14363 km,225000
10820,/clasificados/usados/nissan/versa/advance/17856521,Nissan,Versa,Advance,2019,25722 km,225000
10821,/clasificados/usados/chevrolet/cavalier/lt-aut/17746651,Chevrolet,Cavalier,LT Aut,2018,22000 km,225000
10822,/clasificados/usados/mazda/2-sedan/i-aut/17831202,Mazda,2 Sedán,i Aut,2019,27000 km,225000
10823,/clasificados/usados/nissan/np300/25l-chasis-cabina-dh-aa/17831661,Nissan,NP300,2.5L Chasis Cabina Dh A/A,2018,63140 km,225000
10824,/clasificados/usados/volkswagen/polo-hatchback/startline/17794836,Volkswagen,Polo Hatchback,Startline,2019,8571 km,225000
10825,/clasificados/usados/peugeot/partner/16l/17801134,Peugeot,Partner,1.6L ,2019,10000 km,225000
10826,/clasificados/usados/kia/rio-sedan/lx-aut/17788669,Kia,Rio Sedán,LX Aut,2018,50000 km,225000
10827,/clasificados/usados/volkswagen/polo/16l-comfortline-5p/17722682,Volkswagen,Polo,1.6L Comfortline 5P,2019,1400 km,225500
10828,/clasificados/usados/nissan/march/5p-sr-l416-man/17800226,Nissan,March,5p SR L4/1.6 Man,2019,86 km,225900
10829,/clasificados/usados/kia/forte/hb-ex-aut/17870154,Kia,Forte,HB EX Aut,2018,28400 km,226000
10830,/clasificados/usados/seat/ibiza/5p-style-urban-plus-l416-man/17868293,SEAT,Ibiza,5p Style Urban Plus L4/1.6 Man,2018,33468 km,226000
10831,/clasificados/usados/volkswagen/jetta/20/17842862,Volkswagen,Jetta,2.0,2018,28183 km,226000
10832,/clasificados/usados/seat/ibiza/5p-style-urban-plus-l416-man/17868283,SEAT,Ibiza,5p Style Urban Plus L4/1.6 Man,2018,33468 km,226001
10833,/clasificados/usados/seat/ibiza/5p-style-urban-plus-l416-man/17868298,SEAT,Ibiza,5p Style Urban Plus L4/1.6 Man,2018,33468 km,226010
10834,/clasificados/usados/volkswagen/vento/tdi-comfortline-aut/17824706,Volkswagen,Vento,TDI Comfortline Aut,2019,16790 km,226656
10835,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17878304,Volkswagen,Vento,4p Confortline L4/1.6 Man,2019,22981 km,226700
10836,/clasificados/usados/kia/rio-hatchback/ex-aut/17726556,Kia,Rio Hatchback,EX Aut,2018,21100 km,227000
10837,/clasificados/usados/chevrolet/tornado/ls/17863197,Chevrolet,Tornado,LS,2019,6766 km,228000
10838,/clasificados/usados/volkswagen/vento/highline-aut/17699005,Volkswagen,Vento,Highline Aut,2018,13400 km,228000
10839,/clasificados/usados/kia/rio-sedan/ex/17875230,Kia,Rio Sedán,EX,2018,29267 km,228900
10840,/clasificados/usados/nissan/versa/advance/17865340,Nissan,Versa,Advance,2019,27050 km,228900
10841,/clasificados/usados/kia/rio-sedan/l/17744157,Kia,Rio Sedán,L,2019,1000 km,228900
10842,/clasificados/usados/kia/rio-hatchback/ex/17876580,Kia,Rio Hatchback,EX,2018,32414 km,229000
10843,/clasificados/usados/renault/duster/intens/17871715,Renault,Duster,Intens,2018,36308 km,229000
10844,/clasificados/usados/volkswagen/vento/comfortline-tdi-dsg/17870129,Volkswagen,Vento,Comfortline TDI DSG,2018,22839 km,229000
10845,/clasificados/usados/honda/fit/fun-15l-aut/17864586,Honda,Fit,Fun 1.5L Aut,2018,58263 km,229000
10846,/clasificados/usados/volkswagen/vento/4p-confortline-l416-aut/17870887,Volkswagen,Vento,4p Confortline L4/1.6 Aut,2019,9654 km,229000
10847,/clasificados/usados/hyundai/elantra/4p-gls-l420-aut/17891938,Hyundai,Elantra,4p GLS L4/2.0 Aut,2018,27800 km,229000
10848,/clasificados/usados/volkswagen/vento/comfortline/17870878,Volkswagen,Vento,Comfortline,2019,16088 km,229000
10849,/clasificados/usados/renault/duster/intens-aut/17861167,Renault,Duster,Intens Aut,2018,22864 km,229000
10850,/clasificados/usados/volkswagen/polo-hatchback/disign--sound-tiptronic/17871132,Volkswagen,Polo Hatchback,Disign & Sound Tiptronic,2019,25112 km,229000
10851,/clasificados/usados/volkswagen/jetta/4p-comfortline-l525-aut/17877035,Volkswagen,Jetta,4p Comfortline L5/2.5 Aut,2018,34675 km,229000
10852,/clasificados/usados/volkswagen/polo-hatchback/startline/17814408,Volkswagen,Polo Hatchback,Startline,2019,5000 km,229000
10853,/clasificados/usados/volkswagen/jetta/20-tiptronic/17821188,Volkswagen,Jetta,2.0 Tiptronic,2018,42091 km,229000
10854,/clasificados/usados/volkswagen/jetta/20-tiptronic/17821185,Volkswagen,Jetta,2.0 Tiptronic,2018,50701 km,229000
10855,/clasificados/usados/kia/rio-sedan/ex-pack-aut/17820137,Kia,Rio Sedán,EX Pack Aut,2018,39000 km,229000
10856,/clasificados/usados/volkswagen/vento/comfortline-aut/17815328,Volkswagen,Vento,Comfortline Aut,2019,14123 km,229000
10857,/clasificados/usados/volkswagen/polo/16l-base-5p/17709908,Volkswagen,Polo,1.6L Base 5P,2018,8435 km,229000
10858,/clasificados/usados/ford/fiesta-sedan/se/17732342,Ford,Fiesta Sedán,SE,2018,12753 km,229500
10859,/clasificados/usados/nissan/versa/sense/17702654,Nissan,Versa,Sense,2019,100 km,229800
10860,/clasificados/usados/toyota/avanza/5p-le-l415-aut/17876566,Toyota,Avanza,5p LE L4/1.5 Aut,2019,31846 km,229900
10861,/clasificados/usados/toyota/avanza/5p-le-l415-aut/17861880,Toyota,Avanza,5p LE L4/1.5 Aut,2019,28165 km,229900
10862,/clasificados/usados/kia/rio-hatchback/ex/17852691,Kia,Rio Hatchback,EX,2018,34000 km,229999
10863,/clasificados/usados/volkswagen/vento/comfortline-tdi/17864473,Volkswagen,Vento,Comfortline TDI,2019,15341 km,230000
10864,/clasificados/usados/volkswagen/vento/comfortline-tdi/17864479,Volkswagen,Vento,Comfortline TDI,2019,15341 km,230000
10865,/clasificados/usados/volkswagen/jetta/20-tiptronic/17875133,Volkswagen,Jetta,2.0 Tiptronic,2018,54303 km,230000
10866,/clasificados/usados/dodge/neon/4p-se-l416-aut/17875965,Dodge,Neon,4P SE L4/1.6 AUT,2018,9800 km,230000
10867,/clasificados/usados/toyota/avanza/5p-xle-l415-aut/17867656,Toyota,Avanza,5P XLE L4/1.5 AUT,2019,22190 km,230000
10868,/clasificados/usados/chevrolet/aveo/ltz/17865377,Chevrolet,Aveo,LTZ,2018,1000 km,230000
10869,/clasificados/usados/volkswagen/vento/4p-confortline-l416-aut/17872167,Volkswagen,Vento,4p Confortline L4/1.6 Aut,2019,7150 km,230000
10870,/clasificados/usados/volkswagen/vento/4p-confortline-l416-aut/17871838,Volkswagen,Vento,4p Confortline L4/1.6 Aut,2019,10154 km,230000
10871,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17864153,Volkswagen,Polo Hatchback,Design & Sound,2019,16015 km,230000
10872,/clasificados/usados/volkswagen/jetta/comfortline/17864115,Volkswagen,Jetta,Comfortline,2018,31257 km,230000
10873,/clasificados/usados/volkswagen/jetta/20-tiptronic/17875136,Volkswagen,Jetta,2.0 Tiptronic,2018,48302 km,230000
10874,/clasificados/usados/volkswagen/jetta/20-tiptronic/17875137,Volkswagen,Jetta,2.0 Tiptronic,2018,39938 km,230000
10875,/clasificados/usados/peugeot/301/allure-hdi-diesel/17843961,Peugeot,301,Allure HDi Diesel,2019,21000 km,230000
10876,/clasificados/usados/volkswagen/jetta/20-tiptronic/17843094,Volkswagen,Jetta,2.0 Tiptronic,2018,16750 km,230000
10877,/clasificados/usados/volkswagen/vento/4p-confortline-l416-man/17876376,Volkswagen,Vento,4p Confortline L4/1.6 Man,2019,7605 km,230000
10878,/clasificados/usados/hyundai/accent/gl-aut/17862951,Hyundai,Accent,GL Aut,2018,35025 km,230000
10879,/clasificados/usados/volkswagen/jetta/4p-comfortline-l525-aut/17872193,Volkswagen,Jetta,4p Comfortline L5/2.5 Aut,2018,31257 km,230000
10880,/clasificados/usados/volkswagen/jetta/20-tiptronic/17863210,Volkswagen,Jetta,2.0 Tiptronic,2018,61500 km,230000
10881,/clasificados/usados/volkswagen/vento/comfortline-aut/17878171,Volkswagen,Vento,Comfortline Aut,2019,13100 km,230000
10882,/clasificados/usados/hyundai/elantra/4p-gls-l420-man/17789015,Hyundai,Elantra,4p GLS L4/2.0 Man,2018,29119 km,230000
10883,/clasificados/usados/mazda/2/i-grand-touring-aut/17761853,Mazda,2,i Grand Touring Aut,2019,15489 km,230000
10884,/clasificados/usados/volkswagen/jetta/trendline/17834512,Volkswagen,Jetta,Trendline,2018,28000 km,230000
10885,/clasificados/usados/volkswagen/vento/comfortline/17820906,Volkswagen,Vento,Comfortline,2019,1997 km,230000
10886,/clasificados/usados/suzuki/ciaz/glx-aut/17720286,Suzuki,Ciaz,GLX Aut,2019,8500 km,230000
10887,/clasificados/usados/volkswagen/polo-hatchback/design--sound/17821520,Volkswagen,Polo Hatchback,Design & Sound,2019,3854 km,230000
10888,/clasificados/usados/renault/duster/zen/17798817,Renault,Duster,Zen,2019,3000 km,230000
10889,/clasificados/usados/mazda/2/i-grand-touring-aut/17755331,Mazda,2,i Grand Touring Aut,2018,20000 km,230000
10890,/clasificados/usados/hyundai/accent/gl-mid-aut/17752605,Hyundai,Accent,GL Mid Aut,2018,20600 km,230000
10891,/clasificados/usados/hyundai/accent/gl-mid-aut/17692365,Hyundai,Accent,GL Mid Aut,2018,24800 km,230000
10892,/clasificados/usados/nissan/sentra/4p-advance-at-aac-f-niebla-ra-16/17890881,Nissan,Sentra,4P ADVANCE AT A/AC. F. NIEBLA RA-16,2018,11743 km,232000
10893,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-aut/17876501,Volkswagen,Polo,5p Design & Sound L4/1.6 Aut,2019,12333 km,232000
10894,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-aut/17876439,Volkswagen,Polo,5p Design & Sound L4/1.6 Aut,2019,12139 km,232000
10895,/clasificados/usados/renault/captur/intens/17878062,Renault,Captur,Intens,2018,23278 km,232000
10896,/clasificados/usados/kia/forte/lx/17869145,Kia,Forte,LX,2018,999999 km,233000
10897,/clasificados/usados/volkswagen/jetta/20-tiptronic/17788343,Volkswagen,Jetta,2.0 Tiptronic,2018,28000 km,233000
10898,/clasificados/usados/nissan/kicks/sense/17762178,Nissan,Kicks,Sense,2018,39000 km,233000
10899,/clasificados/usados/chevrolet/trax/ls/17762329,Chevrolet,Trax,LS,2018,30800 km,233700
10900,/clasificados/usados/ford/fiesta-sedan/se-aut/17870200,Ford,Fiesta Sedán,SE Aut,2019,14319 km,234000
10901,/clasificados/usados/kia/rio-sedan/ex-pack-aut/17838252,Kia,Rio Sedán,EX Pack Aut,2018,72900 km,234900
10902,/clasificados/usados/volkswagen/vento/comfortline-tdi/17819746,Volkswagen,Vento,Comfortline TDI,2019,26141 km,234900
10903,/clasificados/usados/volkswagen/jetta/20/17873274,Volkswagen,Jetta,2.0,2018,30513 km,235000
10904,/clasificados/usados/nissan/np300/25l-pick-up-dh/17876329,Nissan,NP300,2.5L Pick-up Dh ,2018,59 km,235000
10905,/clasificados/usados/chevrolet/trax/lt-aut/17860606,Chevrolet,Trax,LT Aut,2018,59160 km,235000
10906,/clasificados/usados/kia/rio-hatchback/ex-aut/17890872,Kia,Rio Hatchback,EX Aut,2018,47000 km,235000
10907,/clasificados/usados/nissan/sentra/sense/17861425,Nissan,Sentra,Sense,2019,17278 km,235000
10908,/clasificados/usados/renault/duster/zen/17868785,Renault,Duster,Zen,2019,20432 km,235000
10909,/clasificados/usados/kia/forte/4p-lx-tm6-aac-bl-f-niebla-r-16/17879418,Kia,Forte,4P LX TM6 A/AC. BL F. NIEBLA R-16,2018,36834 km,235000
10910,/clasificados/usados/hyundai/accent/4p-gl-mid-16l-tm6-aac-ve-del-camara-reversa-r/17872605,Hyundai,Accent,4P GL MID 1.6L TM6 A/AC. VE DEL. CAMARA REVERSA R,2019,38200 km,235000
10911,/clasificados/usados/hyundai/accent/gls-aut/17878268,Hyundai,Accent,GLS Aut,2018,41986 km,235000
10912,/clasificados/usados/volkswagen/jetta/4p-comfortline-l525-aut/17877681,Volkswagen,Jetta,4p Comfortline L5/2.5 Aut,2018,8847 km,235000
10913,/clasificados/usados/toyota/yaris/3p-13l/17877160,Toyota,Yaris,3P 1.3L,2019,18430 km,235000
10914,/clasificados/usados/kia/forte/lx/17863477,Kia,Forte,LX,2018,36014 km,235000
10915,/clasificados/usados/smart/forfour/passion/17874754,smart,Forfour,Passion,2018,44066 km,235000
10916,/clasificados/usados/chevrolet/cruze/paq-a/17863260,Chevrolet,Cruze,Paq A,2018,40357 km,235000
10917,/clasificados/usados/volkswagen/polo/5p-design--sound-l416-aut/17876506,Volkswagen,Polo,5p Design & Sound L4/1.6 Aut,2019,9767 km,235000
10918,/clasificados/usados/volkswagen/vento/comfortline-tdi/17851555,Volkswagen,Vento,Comfortline TDI,2019,18823 km,235000
10919,/clasificados/usados/volkswagen/jetta/4p-trendline-l525-man/17865610,Volkswagen,Jetta,4p Trendline L5/2.5 Man,2018,12005 km,235000
10920,/clasificados/usados/nissan/sentra/4p-sense-l418-man/17878276,Nissan,Sentra,4p Sense L4/1.8 Man,2019,9924 km,235000
10921,/clasificados/usados/kia/rio-hatchback/lx/17867591,Kia,Rio Hatchback,LX,2019,38584 km,235000
10922,/clasificados/usados/chevrolet/cavalier/4-pts-b-lt-at/17871016,Chevrolet,Cavalier,4 pts. B LT AT,2019,33143 km,235000
10923,/clasificados/usados/mazda/2/i-grand-touring-aut/17870715,Mazda,2,i Grand Touring Aut,2018,22000 km,235000
10924,/clasificados/usados/volkswagen/vento/comfortline-tdi/17862330,Volkswagen,Vento,Comfortline TDI,2019,23474 km,235000
10925,/clasificados/usados/kia/forte/lx/17836347,Kia,Forte,LX,2018,13849 km,235000
10926,/clasificados/usados/chevrolet/cavalier/premier-aut/17865463,Chevrolet,Cavalier,Premier Aut,2018,57212 km,235000
10927,/clasificados/usados/nissan/versa/exclusive-aut/17835975,Nissan,Versa,Exclusive Aut,2018,15247 km,235000
10928,/clasificados/usados/nissan/np300/24l-chasis-dh--paquete-de-seguridad/17861232,Nissan,NP300,2.4L Chasis Dh  Paquete de seguridad,2018,61665 km,235000
10929,/clasificados/usados/volkswagen/jetta/4p-trendline-l525-man/17867534,Volkswagen,Jetta,4p Trendline L5/2.5 Man,2018,15621 km,235000
10930,/clasificados/usados/volkswagen/jetta/4p-trendline-l525-man/17867529,Volkswagen,Jetta,4p Trendline L5/2.5 Man,2018,14746 km,235000
10931,/clasificados/usados/volkswagen/vento/4p-confortline-l416-aut/17872197,Volkswagen,Vento,4p Confortline L4/1.6 Aut,2019,13854 km,235000
10932,/clasificados/usados/volkswagen/vento/comfortline-tdi/17871403,Volkswagen,Vento,Comfortline TDI,2019,22583 km,235000
10933,/clasificados/usados/kia/forte/lx/17859467,Kia,Forte,LX,2018,35963 km,235000
10934,/clasificados/usados/volkswagen/jetta/20/17860430,Volkswagen,Jetta,2.0,2018,9945 km,235000
10935,/clasificados/usados/smart/city/4p-lx-l4-tm5-aac-ra-15/17862875,smart,City,4P LX L4 TM5 A/AC. RA-15,2018,33537 km,235000
10936,/clasificados/usados/nissan/sentra/4p-exclusive-cvt-climatic-gps-piel-qc-f-led-ra-17/17825129,Nissan,Sentra,4P EXCLUSIVE CVT CLIMATIC GPS PIEL QC F. LED RA-17,2018,22000 km,235000
10937,/clasificados/usados/volkswagen/jetta/20-tiptronic/17843703,Volkswagen,Jetta,2.0 Tiptronic,2018,30449 km,235000
10938,/clasificados/usados/volkswagen/jetta/20-tiptronic/17843697,Volkswagen,Jetta,2.0 Tiptronic,2018,17151 km,235000
10939,/clasificados/usados/volkswagen/vento/comfortline/17841701,Volkswagen,Vento,Comfortline,2018,35230 km,235000
10940,/clasificados/usados/ford/figo-sedan/titanium-aut/17815533,Ford,Figo Sedán,Titanium Aut,2019,27000 km,235000
10941,/clasificados/usados/nissan/versa/4p-advance-l416-man/17868963,Nissan,Versa,4p Advance L4/1.6 Man,2019,13495 km,235000
10942,/clasificados/usados/chevrolet/cavalier/premier-aut/17837854,Chevrolet,Cavalier,Premier Aut,2018,74417 km,235000
10943,/clasificados/usados/nissan/versa/exclusive-aut/17810022,Nissan,Versa,Exclusive Aut,2019,17375 km,235000
10944,/clasificados/usados/chevrolet/cavalier/premier-aut/17866737,Chevrolet,Cavalier,Premier Aut,2018,76269 km,235000
10945,/clasificados/usados/volkswagen/vento/comfortline-tdi/17821165,Volkswagen,Vento,Comfortline TDI,2019,22716 km,235000
10946,/clasificados/usados/volkswagen/vento/comfortline-tdi/17821163,Volkswagen,Vento,Comfortline TDI,2019,24058 km,235000
10947,/clasificados/usados/volkswagen/vento/comfortline-tdi/17821167,Volkswagen,Vento,Comfortline TDI,2019,17773 km,235000
10948,/clasificados/usados/volkswagen/jetta/comfortline-20/17771826,Volkswagen,Jetta,Comfortline 2.0,2018,9085 km,235000
10949,/clasificados/usados/toyota/avanza/xle-aut/17820359,Toyota,Avanza,XLE Aut,2018,32000 km,235000
10950,/clasificados/usados/ford/fiesta-sedan/s/17743971,Ford,Fiesta Sedán,S,2018,4214 km,235000
10951,/clasificados/usados/chevrolet/cavalier/lt-aut/17702894,Chevrolet,Cavalier,LT Aut,2019,24131 km,235000
10952,/clasificados/usados/chevrolet/cavalier/lt-aut/17702761,Chevrolet,Cavalier,LT Aut,2019,13504 km,235000
10953,/clasificados/usados/chevrolet/cavalier/lt-aut/17704662,Chevrolet,Cavalier,LT Aut,2018,1000 km,235000
10954,/clasificados/usados/dodge/neon/sxt-aut/17738064,Dodge,Neon,SXT Aut,2018,20000 km,235000
10955,/clasificados/usados/chevrolet/cavalier/lt-aut/17724339,Chevrolet,Cavalier,LT Aut,2019,5700 km,235000
10956,/clasificados/usados/chevrolet/cavalier/lt-aut/17690756,Chevrolet,Cavalier,LT Aut,2019,8645 km,235000
10957,/clasificados/usados/chevrolet/cavalier/lt-aut/17690767,Chevrolet,Cavalier,LT Aut,2019,23707 km,235000
10958,/clasificados/usados/kia/forte/lx/17710062,Kia,Forte,LX,2018,11400 km,235000
10959,/clasificados/usados/fiat/palio-adventure/16l-dualogic/17688864,Fiat,Palio Adventure,1.6L Dualogic,2018,13200 km,235000
10960,/clasificados/usados/volkswagen/jetta/trendline/17876260,Volkswagen,Jetta,Trendline,2018,20102 km,236000
10961,/clasificados/usados/volkswagen/jetta/comfortline-tiptronic/17871593,Volkswagen,Jetta,Comfortline Tiptronic,2018,20095 km,236000
10962,/clasificados/usados/volkswagen/vento/comfortline-tdi/17836377,Volkswagen,Vento,Comfortline TDI,2019,15000 km,236000
10963,/clasificados/usados/nissan/sentra/advance/17860596,Nissan,Sentra,Advance,2018,25000 km,237000
10964,/clasificados/usados/volkswagen/jetta/comfortline-tiptronic/17869923,Volkswagen,Jetta,Comfortline Tiptronic,2018,20165 km,237000
10965,/clasificados/usados/volkswagen/jetta/comfortline-tiptronic/17869925,Volkswagen,Jetta,Comfortline Tiptronic,2018,20165 km,237000
10966,/clasificados/usados/hyundai/creta/gls-aut/17810029,Hyundai,Creta,GLS Aut,2018,47000 km,237800
10967,/clasificados/usados/hyundai/accent/gl-mid-aut/17877842,Hyundai,Accent,GL Mid Aut,2019,32146 km,238000
10968,/clasificados/usados/volkswagen/jetta/comfortline-tiptronic/17869921,Volkswagen,Jetta,Comfortline Tiptronic,2018,20348 km,238000
10969,/clasificados/usados/smart/city/4p-ex-l415-aut/17861617,smart,City,4P EX L4/1.5 AUT,2018,65000 km,238000
10970,/clasificados/usados/volkswagen/jetta/20/17719862,Volkswagen,Jetta,2.0,2018,36000 km,238000
10971,/clasificados/usados/volkswagen/jetta/20/17719863,Volkswagen,Jetta,2.0,2018,36000 km,238000
